,user_id,checkout_page,order_value,purchased,gender,browser,time_on_page
4517,877251,B,,0,M,firefox,42.08340592
4518,887709,B,30.2345066,1,F,safari,43.31267547
4519,910857,B,,0,F,safari,42.07887885
4520,844588,B,40.16582027,1,M,firefox,56.55442703
4521,902394,B,,0,M,safari,39.01851871
4522,900936,B,28.78969848,1,M,safari,41.38626464
4523,835349,B,43.45836604,1,M,safari,60.94448805
4524,878002,B,30.20632277,1,M,firefox,43.27509702
4525,889191,B,46.74012292,1,F,safari,65.3201639
4526,910791,B,29.21265224,1,M,safari,41.95020299
4527,866445,B,40.25561237,1,M,firefox,56.67414982
4528,837939,B,17.58491971,1,M,firefox,26.44655962
4529,904745,B,31.15233346,1,F,chrome,44.53644461
4530,889107,B,18.11644828,1,F,safari,27.15526437
4531,855845,B,36.3334073,1,F,safari,51.44454307
4532,896756,B,20.90349138,1,F,firefox,30.87132184
4533,840840,B,32.12827166,1,F,chrome,45.83769554
4534,844709,B,27.88353092,1,M,firefox,40.17804123
4535,894814,B,21.31347611,1,M,chrome,31.41796815
4536,893878,B,17.85480013,1,F,chrome,26.80640017
4537,855078,B,26.16719652,1,M,chrome,37.88959536
4538,893269,B,43.05472084,1,F,safari,60.40629446
4539,861015,B,27.79886209,1,F,firefox,40.06514945
4540,873724,B,36.87916157,1,F,chrome,52.17221542
4541,866951,B,29.57217849,1,M,safari,42.42957132
4542,841496,B,36.5754508,1,F,safari,51.76726774
4543,835803,B,16.29816466,1,F,firefox,24.73088622
4544,853238,B,,0,F,safari,38.96811693
4545,880261,B,37.12054143,1,M,safari,52.49405524
4546,898712,B,28.77558788,1,F,chrome,41.36745051
4547,880375,B,29.35158538,1,M,chrome,42.13544717
4548,912104,B,26.77153566,1,M,chrome,38.69538088
4549,883416,B,38.62034538,1,M,safari,54.49379383
4550,836067,B,,0,M,firefox,45.97514354
4551,900106,B,30.33016707,1,F,safari,43.44022276
4552,836455,B,34.82290909,1,F,safari,49.43054545
4553,865904,B,,0,M,firefox,48.88224929
4554,870256,B,31.59440285,1,F,firefox,45.12587046
4555,837518,B,41.60273623,1,M,chrome,58.47031497
4556,853035,B,29.5478435,1,M,chrome,42.39712466
4557,849146,B,32.08560786,1,M,safari,45.78081048
4558,845765,B,25.17785585,1,M,safari,36.57047447
4559,887210,B,,0,M,safari,44.50115227
4560,871148,B,41.90821143,1,M,chrome,58.87761524
4561,888424,B,25.17556799,1,F,safari,36.56742398
4562,892880,B,21.49805381,1,M,chrome,31.66407174
4563,895051,B,37.47569732,1,F,chrome,52.96759643
4564,851504,B,28.88425386,1,F,chrome,41.51233848
4565,896133,B,30.72003154,1,M,firefox,43.96004205
4566,899424,B,29.66165022,1,F,chrome,42.54886696
4567,909216,B,30.59341293,1,F,firefox,43.79121724
4568,910397,B,36.37898013,1,F,firefox,51.50530684
4569,845517,B,23.70656857,1,M,chrome,34.60875809
4570,889340,B,22.41169437,1,M,firefox,32.88225916
4571,843721,B,30.63726103,1,M,safari,43.84968137
4572,888257,B,17.95170233,1,F,chrome,26.93560311
4573,884807,B,,0,M,firefox,29.26946464
4574,907175,B,44.00012361,1,M,firefox,61.66683148
4575,872540,B,35.68101248,1,F,chrome,50.5746833
4576,906761,B,29.92457646,1,F,safari,42.89943528
4577,875682,B,39.28505202,1,F,safari,55.38006936
4578,855178,B,22.19550577,1,M,safari,32.5940077
4579,875311,B,27.63297657,1,M,firefox,39.84396877
4580,845184,B,34.67590207,1,M,safari,49.23453609
4581,883268,B,36.68003761,1,F,safari,51.90671681
4582,896432,B,33.84687635,1,M,safari,48.12916847
4583,905517,B,10.94070894,1,M,firefox,17.58761192
4584,844512,B,,0,M,safari,33.31917882
4585,852330,B,33.57801069,1,M,safari,47.77068092
4586,840360,B,27.3303638,1,F,chrome,39.44048507
4587,868619,B,49.05173716,1,F,chrome,68.40231621
4588,871642,B,36.94918726,1,M,firefox,52.26558301
4589,876760,B,34.1856141,1,M,chrome,48.58081881
4590,853048,B,21.62287835,1,M,chrome,31.83050446
4591,887280,B,,0,F,chrome,42.6470326
4592,835136,B,31.80902973,1,M,chrome,45.41203964
4593,854616,B,38.45837723,1,F,firefox,54.2778363
4594,905353,B,36.60848323,1,F,firefox,51.81131097
4595,846613,B,37.74741896,1,M,chrome,53.32989195
4596,914509,B,23.07065988,1,M,firefox,33.76087984
4597,874753,B,40.59113774,1,F,safari,57.12151698
4598,885346,B,19.64676936,1,F,chrome,29.19569248
4599,870914,B,,0,F,chrome,37.64085438
4600,879178,B,33.23078351,1,F,firefox,47.30771135
4601,897384,B,28.87581306,1,M,safari,41.50108408
4602,878278,B,22.45472357,1,M,safari,32.93963142
4603,890809,B,23.83837631,1,F,firefox,34.78450174
4604,913956,B,18.38809258,1,M,chrome,27.51745677
4605,903949,B,33.98980979,1,M,firefox,48.31974639
4606,911968,B,39.45426634,1,M,chrome,55.60568845
4607,861979,B,29.24704872,1,F,firefox,41.99606497
4608,872434,B,26.99738389,1,M,safari,38.99651185
4609,883538,B,18.95757804,1,F,chrome,28.27677072
4610,840261,B,,0,F,chrome,52.13201924
4611,839433,B,46.5847825,1,F,chrome,65.11304333
4612,845817,B,16.51908147,1,F,safari,25.02544196
4613,862470,B,22.02425296,1,F,safari,32.36567062
4614,899167,B,24.90305218,1,F,firefox,36.20406957
4615,836708,B,25.76761568,1,F,chrome,37.3568209
4616,886696,B,,0,M,safari,45.2734595
4617,854367,B,42.1068716,1,M,chrome,59.14249547
4618,838172,B,37.56447965,1,F,firefox,53.08597287
4619,881481,B,33.95698037,1,M,firefox,48.27597383
4620,849847,B,24.57053472,1,M,firefox,35.76071296
4621,838818,B,21.60278825,1,M,chrome,31.80371766
4622,893091,B,24.0241852,1,F,chrome,35.03224694
4623,844757,B,,0,M,firefox,58.48066801
4624,914181,B,29.53692524,1,M,safari,42.38256699
4625,892933,B,26.6487281,1,M,safari,38.53163746
4626,846302,B,28.62183202,1,F,firefox,41.1624427
4627,894669,B,36.18463665,1,M,chrome,51.2461822
4628,903324,B,20.15362744,1,M,chrome,29.87150325
4629,836810,B,40.61155602,1,M,safari,57.14874136
4630,909100,B,31.17357193,1,F,safari,44.56476257
4631,881184,B,28.37742016,1,F,safari,40.83656022
4632,834748,B,33.32134585,1,M,firefox,47.42846114
4633,868595,B,31.63797805,1,M,chrome,45.18397073
4634,860791,B,,0,F,safari,39.55803544
4635,887194,B,28.10466996,1,M,safari,40.47289328
4636,839089,B,23.4835309,1,F,chrome,34.31137453
4637,885294,B,34.92293063,1,M,safari,49.56390751
4638,896953,B,,0,M,firefox,37.68006191
4639,870272,B,,0,M,firefox,33.43741578
4640,857631,B,31.24397642,1,M,safari,44.65863523
4641,857820,B,39.96855962,1,F,safari,56.29141283
4642,909150,B,29.63741532,1,M,chrome,42.51655376
4643,859268,B,25.43924057,1,F,chrome,36.91898743
4644,869280,B,33.02922016,1,M,chrome,47.03896021
4645,855254,B,44.52534347,1,M,firefox,62.36712462
4646,913982,B,19.11070853,1,M,firefox,28.48094471
4647,873230,B,32.86652091,1,F,safari,46.82202788
4648,847761,B,31.53814969,1,M,chrome,45.05086625
4649,877110,B,38.71150353,1,F,safari,54.61533804
4650,884976,B,37.4318188,1,F,chrome,52.90909174
4651,857138,B,28.59968166,1,M,chrome,41.13290888
4652,874811,B,17.36612058,1,F,chrome,26.15482745
4653,879334,B,36.04922826,1,M,chrome,51.06563768
4654,895076,B,23.73605482,1,F,chrome,34.6480731
4655,848118,B,,0,F,safari,33.53259589
4656,882543,B,38.61262936,1,M,chrome,54.48350581
4657,853913,B,23.16862217,1,M,safari,33.89149622
4658,863212,B,40.52133555,1,F,chrome,57.0284474
4659,906771,B,32.51883541,1,M,chrome,46.35844721
4660,850676,B,32.393388,1,M,safari,46.191184
4661,841336,B,32.30448585,1,M,firefox,46.07264781
4662,846869,B,,0,F,chrome,26.61576374
4663,836377,B,16.67708538,1,M,safari,25.23611384
4664,908041,B,,0,M,chrome,45.15553054
4665,850238,B,,0,M,chrome,48.68007359
4666,846992,B,30.61958274,1,F,safari,43.82611032
4667,868873,B,,0,M,safari,34.78465483
4668,872678,B,30.14191578,1,M,chrome,43.18922104
4669,853921,B,29.38474385,1,M,firefox,42.17965847
4670,899715,B,22.82131426,1,F,chrome,33.42841902
4671,902066,B,,0,M,safari,53.13972154
4672,897809,B,,0,M,firefox,25.69723938
4673,851785,B,34.41556805,1,F,chrome,48.88742407
4674,844688,B,32.88242554,1,F,safari,46.84323405
4675,891141,B,37.57283891,1,M,safari,53.09711855
4676,909949,B,22.46016096,1,F,firefox,32.94688128
4677,850991,B,30.7605536,1,M,safari,44.01407147
4678,875885,B,46.28373712,1,M,safari,64.71164949
4679,876825,B,34.96555717,1,M,chrome,49.62074289
4680,863091,B,30.75435907,1,F,firefox,44.00581209
4681,865463,B,,0,F,chrome,48.39161274
4682,875871,B,30.64632632,1,M,safari,43.86176842
4683,835351,B,46.4317351,1,F,firefox,64.90898013
4684,909310,B,37.37727147,1,M,safari,52.83636196
4685,907998,B,,0,F,firefox,42.14385046
4686,902686,B,,0,F,safari,45.52331431
4687,879130,B,27.06901503,1,F,firefox,39.09202004
4688,864942,B,39.07387595,1,M,chrome,55.09850126
4689,912148,B,19.45421421,1,M,firefox,28.93895229
4690,886903,B,17.96446103,1,F,safari,26.9526147
4691,875793,B,40.94036062,1,F,chrome,57.5871475
4692,887889,B,46.14839844,1,F,chrome,64.53119793
4693,887503,B,33.51228681,1,M,chrome,47.68304908
4694,899781,B,30.84553456,1,F,safari,44.12737941
4695,906075,B,34.92950768,1,M,firefox,49.5726769
4696,842568,B,25.14709855,1,M,safari,36.52946474
4697,858121,B,31.28432659,1,M,firefox,44.71243545
4698,850356,B,,0,F,firefox,43.38908706
4699,854924,B,34.69923188,1,M,chrome,49.26564251
4700,865621,B,,0,F,chrome,27.42001472
4701,834711,B,26.19723923,1,F,safari,37.9296523
4702,870816,B,36.33746702,1,M,safari,51.44995603
4703,908954,B,24.93304629,1,M,safari,36.24406172
4704,843457,B,22.54978968,1,F,firefox,33.06638625
4705,912264,B,45.31554112,1,F,safari,63.4207215
4706,841838,B,30.285885,1,M,chrome,43.38118
4707,858931,B,25.65811395,1,F,chrome,37.2108186
4708,859379,B,17.30722172,1,M,safari,26.07629563
4709,842860,B,35.4700976,1,M,safari,50.29346346
4710,847886,B,35.24352115,1,F,firefox,49.99136154
4711,851960,B,27.759303,1,F,chrome,40.01240399
4712,896967,B,21.73327357,1,F,chrome,31.97769809
4713,845813,B,29.81587932,1,M,firefox,42.75450576
4714,847766,B,23.73107949,1,M,safari,34.64143933
4715,859658,B,,0,F,chrome,33.57906411
4716,870060,B,29.22590436,1,M,safari,41.96787249
4717,900505,B,22.11457201,1,M,firefox,32.48609601
4718,905326,B,,0,F,firefox,45.46648955
4719,869210,B,34.55994382,1,M,chrome,49.07992509
4720,845419,B,23.70275665,1,F,safari,34.60367553
4721,875265,B,19.73816178,1,F,safari,29.31754905
4722,891196,B,41.70959699,1,F,safari,58.61279599
4723,901427,B,22.94797323,1,F,safari,33.59729764
4724,899667,B,25.05042971,1,F,firefox,36.40057295
4725,859765,B,31.59762876,1,F,firefox,45.13017167
4726,897878,B,34.49527029,1,M,safari,48.99369373
4727,906443,B,,0,M,safari,40.43683106
4728,848585,B,33.45595746,1,M,firefox,47.60794328
4729,898101,B,26.99260382,1,F,chrome,38.99013842
4730,883757,B,22.71622001,1,F,chrome,33.28829335
4731,859557,B,40.69737646,1,F,safari,57.26316861
4732,855947,B,48.66331211,1,M,chrome,67.88441614
4733,873945,B,42.7197715,1,M,safari,59.95969533
4734,839631,B,31.06354979,1,F,firefox,44.41806639
4735,901042,B,,0,F,firefox,61.33435362
4736,871124,B,32.66777637,1,M,chrome,46.55703516
4737,899816,B,26.42035297,1,F,safari,38.2271373
4738,885316,B,33.49784681,1,F,safari,47.66379574
4739,864202,B,29.2920562,1,M,firefox,42.05607494
4740,876952,B,22.62661362,1,M,safari,33.16881816
4741,839143,B,23.26258521,1,F,firefox,34.01678029
4742,838516,B,36.01538804,1,F,chrome,51.02051739
4743,850065,B,16.15101014,1,M,firefox,24.53468018
4744,839084,B,34.53102555,1,F,firefox,49.0413674
4745,898219,B,17.77812298,1,F,safari,26.70416397
4746,847266,B,14.09117666,1,F,firefox,21.78823555
4747,901219,B,16.20865047,1,F,chrome,24.61153396
4748,894101,B,44.75072979,1,F,chrome,62.66763972
4749,890917,B,28.52824526,1,M,firefox,41.03766035
4750,905340,B,30.64937385,1,F,chrome,43.8658318
4751,864563,B,40.64441284,1,F,safari,57.19255046
4752,894541,B,37.00634811,1,M,safari,52.34179748
4753,878639,B,19.56371048,1,M,safari,29.08494731
4754,861328,B,,0,M,firefox,51.69006343
4755,912787,B,31.38135949,1,M,safari,44.84181265
4756,853957,B,,0,F,chrome,39.58321902
4757,877692,B,30.18218186,1,M,firefox,43.24290914
4758,864985,B,39.59859015,1,F,chrome,55.79812021
4759,897111,B,23.35525138,1,M,safari,34.14033518
4760,852963,B,33.00664259,1,F,firefox,47.00885679
4761,847026,B,29.92757073,1,M,firefox,42.90342763
4762,854405,B,16.52126538,1,M,safari,25.02835385
4763,867044,B,23.98310121,1,F,safari,34.97746828
4764,901379,B,31.44910165,1,M,firefox,44.93213553
4765,848482,B,39.73006567,1,M,firefox,55.97342089
4766,910180,B,37.50998263,1,M,firefox,53.01331017
4767,893180,B,34.47909378,1,F,firefox,48.97212504
4768,908137,B,23.88543254,1,M,firefox,34.84724339
4769,870571,B,43.50910493,1,F,safari,61.01213991
4770,858766,B,31.61430351,1,F,chrome,45.15240468
4771,846913,B,22.45225859,1,F,firefox,32.93634478
4772,880689,B,,0,F,safari,41.17095019
4773,846843,B,,0,M,firefox,51.96248425
4774,881482,B,30.05713124,1,F,safari,43.07617498
4775,889730,B,36.65148515,1,M,safari,51.86864687
4776,852944,B,38.27770468,1,F,firefox,54.03693957
4777,864863,B,33.00398013,1,F,firefox,47.00530685
4778,857645,B,23.56723033,1,F,safari,34.42297377
4779,872287,B,31.01590997,1,F,safari,44.35454663
4780,836783,B,30.33874392,1,F,firefox,43.45165856
4781,893994,B,,0,F,chrome,61.59346334
4782,858380,B,17.80258547,1,M,safari,26.73678062
4783,892310,B,28.98883162,1,F,chrome,41.65177549
4784,851083,B,25.6192984,1,F,chrome,37.15906453
4785,896605,B,,0,F,firefox,46.3510562
4786,842678,B,11.71826731,1,M,chrome,18.62435641
4787,874746,B,38.3619342,1,M,firefox,54.14924559
4788,905148,B,30.10311366,1,F,safari,43.13748487
4789,841185,B,16.16474127,1,F,safari,24.55298836
4790,849350,B,27.29165149,1,F,firefox,39.38886865
4791,847349,B,34.56721756,1,M,firefox,49.08962342
4792,835431,B,18.06414093,1,F,firefox,27.08552125
4793,905067,B,30.02416662,1,F,chrome,43.03222216
4794,871867,B,22.06894764,1,F,firefox,32.42526352
4795,877007,B,25.83011226,1,F,safari,37.44014968
4796,901728,B,30.20053787,1,F,safari,43.26738383
4797,896171,B,31.3758769,1,M,safari,44.83450254
4798,878567,B,26.46943126,1,F,safari,38.29257502
4799,886422,B,32.04597292,1,M,chrome,45.7279639
4800,896535,B,,0,F,chrome,51.17977607
4801,893107,B,27.90814294,1,F,safari,40.21085725
4802,863329,B,40.73675818,1,M,firefox,57.31567757
4803,862412,B,40.96660628,1,F,firefox,57.62214171
4804,840395,B,26.78473451,1,M,chrome,38.71297934
4805,858819,B,25.21619583,1,M,chrome,36.62159444
4806,857980,B,17.51870261,1,F,chrome,26.35827015
4807,887433,B,29.05073001,1,M,firefox,41.73430668
4808,890577,B,27.27421665,1,F,firefox,39.3656222
4809,887193,B,35.84288415,1,M,chrome,50.7905122
4810,874799,B,18.67753795,1,F,chrome,27.90338394
4811,896085,B,27.91956456,1,M,firefox,40.22608608
4812,907977,B,37.26558295,1,F,firefox,52.68744393
4813,888198,B,24.52232178,1,M,safari,35.69642904
4814,877739,B,24.28228847,1,M,safari,35.37638463
4815,909335,B,,0,M,chrome,28.53059665
4816,865578,B,49.65430385,1,M,firefox,69.20573846
4817,837766,B,24.39395116,1,M,safari,35.52526822
4818,882356,B,20.24739876,1,M,safari,29.99653168
4819,849900,B,23.97112197,1,F,safari,34.96149596
4820,886467,B,24.1927869,1,F,safari,35.2570492
4821,836904,B,27.97957666,1,F,firefox,40.30610222
4822,871442,B,36.19029174,1,F,chrome,51.25372232
4823,837133,B,27.76257623,1,F,safari,40.01676831
4824,854631,B,23.07882514,1,M,chrome,33.77176685
4825,837317,B,19.11496126,1,F,safari,28.48661502
4826,895904,B,30.16393019,1,M,firefox,43.21857358
4827,871709,B,,0,F,firefox,43.42539074
4828,872111,B,41.48199263,1,F,firefox,58.30932351
4829,837812,B,30.69335802,1,M,safari,43.92447735
4830,909141,B,,0,M,firefox,42.00991689
4831,866769,B,22.12009623,1,M,safari,32.49346163
4832,908247,B,27.70535569,1,M,chrome,39.94047425
4833,894537,B,26.71144156,1,F,firefox,38.61525542
4834,903834,B,27.22376877,1,M,chrome,39.29835835
4835,879686,B,22.80558456,1,F,chrome,33.40744607
4836,865724,B,34.03747202,1,F,firefox,48.38329603
4837,883664,B,28.93165937,1,F,safari,41.57554582
4838,854683,B,,0,F,chrome,40.9964652
4839,900879,B,17.14465413,1,F,chrome,25.85953884
4840,879748,B,33.70233066,1,M,firefox,47.93644088
4841,882605,B,33.65261494,1,M,chrome,47.87015326
4842,886400,B,23.70652948,1,F,safari,34.60870597
4843,885461,B,37.42591038,1,F,chrome,52.90121384
4844,912766,B,,0,F,safari,29.3524177
4845,877620,B,29.83597568,1,F,chrome,42.78130091
4846,908266,B,27.96594495,1,M,firefox,40.2879266
4847,906865,B,20.12118908,1,F,safari,29.82825211
4848,846335,B,,0,M,firefox,44.89702612
4849,864514,B,42.76927614,1,F,chrome,60.02570152
4850,852213,B,30.50725673,1,M,firefox,43.6763423
4851,901670,B,26.52733684,1,F,safari,38.36978246
4852,852230,B,,0,M,firefox,47.47024157
4853,874593,B,30.79289997,1,F,chrome,44.05719995
4854,901614,B,,0,M,safari,43.27762132
4855,900120,B,26.8084334,1,F,chrome,38.74457787
4856,836941,B,40.66481669,1,F,chrome,57.21975559
4857,901123,B,33.42272523,1,M,firefox,47.56363363
4858,904493,B,26.03497006,1,M,safari,37.71329341
4859,839116,B,29.18997122,1,M,firefox,41.91996163
4860,889109,B,24.44349972,1,M,safari,35.59133296
4861,868036,B,25.43781637,1,M,chrome,36.9170885
4862,898704,B,25.19455707,1,F,firefox,36.59274276
4863,896000,B,21.49266305,1,F,chrome,31.65688406
4864,894849,B,,0,F,safari,50.77276964
4865,909372,B,,0,M,firefox,40.08958537
4866,876064,B,34.15595684,1,F,safari,48.54127578
4867,885261,B,24.97405577,1,F,chrome,36.29874102
4868,862857,B,29.54728129,1,M,firefox,42.39637506
4869,907325,B,24.66719552,1,M,chrome,35.88959403
4870,882889,B,35.39751128,1,F,safari,50.19668171
4871,855776,B,28.1368552,1,F,firefox,40.51580693
4872,896563,B,24.51844811,1,F,safari,35.69126414
4873,871967,B,17.68722578,1,F,safari,26.58296771
4874,883071,B,32.06749912,1,F,safari,45.75666549
4875,854768,B,24.68711211,1,M,safari,35.91614948
4876,876829,B,29.88165587,1,M,firefox,42.84220783
4877,894477,B,26.31202419,1,M,chrome,38.08269892
4878,892436,B,37.15642186,1,F,safari,52.54189581
4879,851985,B,34.08108564,1,M,chrome,48.44144752
4880,875772,B,33.35409066,1,F,safari,47.47212087
4881,905936,B,,0,F,chrome,36.83878877
4882,906755,B,33.49717533,1,M,safari,47.66290044
4883,853848,B,42.86123707,1,F,chrome,60.14831609
4884,846809,B,23.75860474,1,F,safari,34.67813966
4885,847112,B,31.29254354,1,M,firefox,44.72339139
4886,864011,B,17.63087269,1,F,firefox,26.50783026
4887,892830,B,40.48921569,1,M,chrome,56.98562092
4888,870109,B,27.01565926,1,F,firefox,39.02087901
4889,907205,B,,0,M,safari,50.82578881
4890,912603,B,17.07578812,1,F,chrome,25.76771749
4891,910851,B,43.4815454,1,F,safari,60.97539387
4892,856203,B,27.32346354,1,M,safari,39.43128472
4893,843572,B,34.09242993,1,F,firefox,48.45657323
4894,912076,B,31.13113655,1,F,firefox,44.50818206
4895,863063,B,28.0839691,1,F,safari,40.44529214
4896,846397,B,42.64344227,1,F,chrome,59.85792303
4897,841040,B,17.63965345,1,F,chrome,26.51953794
4898,848361,B,32.24035245,1,F,firefox,45.9871366
4899,884436,B,36.82984254,1,M,chrome,52.10645672
4900,901428,B,29.77607909,1,F,safari,42.70143878
4901,887649,B,29.11371912,1,F,chrome,41.81829216
4902,909379,B,28.92984216,1,F,chrome,41.57312288
4903,839028,B,20.79272685,1,F,safari,30.7236358
4904,910416,B,30.28595538,1,M,chrome,43.38127384
4905,868328,B,33.84538143,1,F,chrome,48.12717523
4906,841989,B,,0,M,chrome,43.68599227
4907,834698,B,27.95792924,1,F,chrome,40.27723899
4908,845875,B,26.32706233,1,M,firefox,38.10274978
4909,845291,B,27.90527498,1,M,firefox,40.20703331
4910,848288,B,39.43308163,1,M,firefox,55.57744217
4911,836600,B,,0,M,chrome,22.13365021
4912,841366,B,,0,M,chrome,43.40071457
4913,851621,B,27.54183812,1,F,firefox,39.72245083
4914,842384,B,40.91855964,1,F,safari,57.55807952
4915,838849,B,30.41619169,1,M,firefox,43.55492225
4916,840149,B,,0,F,safari,57.84925599
4917,869392,B,14.07082486,1,F,firefox,21.76109982
4918,894994,B,33.44688679,1,M,firefox,47.59584905
4919,887266,B,32.10043395,1,F,chrome,45.8005786
4920,905614,B,40.42900475,1,M,chrome,56.90533967
4921,856725,B,17.68988543,1,M,firefox,26.58651391
4922,839010,B,28.83723144,1,M,chrome,41.44964192
4923,881516,B,30.49545196,1,M,safari,43.66060262
4924,879362,B,26.28153379,1,F,safari,38.04204505
4925,902909,B,39.12433285,1,F,safari,55.16577714
4926,912597,B,27.45988361,1,F,firefox,39.61317815
4927,883000,B,45.26071908,1,F,safari,63.34762544
4928,842091,B,37.90633432,1,M,firefox,53.54177909
4929,841682,B,37.13125273,1,M,firefox,52.50833697
4930,869134,B,34.19474236,1,F,chrome,48.59298981
4931,886422,B,22.02228307,1,F,safari,32.36304409
4932,860269,B,26.76677747,1,M,safari,38.68903662
4933,838816,B,34.29563525,1,F,safari,48.72751367
4934,843800,B,35.08167775,1,F,firefox,49.77557034
4935,907223,B,39.80387884,1,F,firefox,56.07183845
4936,886341,B,26.49419243,1,M,safari,38.3255899
4937,851043,B,23.54884961,1,M,chrome,34.39846615
4938,881298,B,36.44328145,1,M,safari,51.59104193
4939,909357,B,23.92780068,1,M,safari,34.90373424
4940,909612,B,36.54983877,1,F,chrome,51.73311836
4941,861117,B,38.99802132,1,F,firefox,54.99736176
4942,858601,B,33.42114777,1,M,firefox,47.56153036
4943,850141,B,27.31815726,1,F,chrome,39.42420968
4944,835104,B,30.3081167,1,M,chrome,43.41082226
4945,857044,B,34.4509944,1,M,chrome,48.9346592
4946,895183,B,30.07639139,1,M,firefox,43.10185519
4947,906839,B,46.48722254,1,M,safari,64.98296339
4948,863338,B,22.56996802,1,M,safari,33.09329069
4949,912198,B,22.47998559,1,M,chrome,32.97331413
4950,854652,B,22.6732846,1,F,firefox,33.23104613
4951,844507,B,25.57815058,1,F,chrome,37.10420077
4952,896441,B,13.6580136,1,F,firefox,21.2106848
4953,866225,B,25.2776218,1,M,chrome,36.70349573
4954,891104,B,,0,F,safari,36.46715298
4955,867498,B,,0,M,safari,43.78514025
4956,876714,B,33.13350437,1,F,firefox,47.17800583
4957,849446,B,20.69837748,1,M,firefox,30.59783664
4958,849729,B,36.75040682,1,F,safari,52.00054243
4959,844189,B,43.51681672,1,M,safari,61.0224223
4960,895054,B,28.43786173,1,M,chrome,40.91714897
4961,914350,B,41.80778428,1,F,firefox,58.74371237
4962,871506,B,31.49242121,1,F,safari,44.98989494
4963,911989,B,44.91548939,1,M,safari,62.88731919
4964,901735,B,38.37962599,1,F,safari,54.17283466
4965,856468,B,18.27071524,1,F,firefox,27.36095365
4966,901127,B,30.13970528,1,M,safari,43.18627371
4967,878392,B,37.90743731,1,M,firefox,53.54324975
4968,858676,B,30.22909936,1,M,safari,43.30546581
4969,914582,B,29.72337352,1,F,firefox,42.63116469
4970,882085,B,39.52323563,1,F,chrome,55.6976475
4971,853674,B,24.67609363,1,M,firefox,35.90145818
4972,861220,B,30.1313671,1,M,safari,43.17515613
4973,879580,B,32.42719323,1,M,chrome,46.23625765
4974,872828,B,27.4965678,1,F,firefox,39.6620904
4975,891395,B,,0,F,safari,42.79870896
4976,875305,B,35.81267447,1,F,safari,50.75023263
4977,889547,B,33.24628216,1,F,firefox,47.32837621
4978,860089,B,,0,F,safari,34.91282468
4979,839854,B,21.71907011,1,F,chrome,31.95876014
4980,889394,B,24.08173365,1,M,firefox,35.1089782
4981,856071,B,30.00936342,1,F,chrome,43.01248456
4982,869399,B,28.80045159,1,M,safari,41.40060212
4983,874779,B,23.7603188,1,M,safari,34.68042507
4984,876271,B,25.51387161,1,M,safari,37.01849547
4985,842973,B,18.59970536,1,F,firefox,27.79960715
4986,896853,B,33.13390277,1,M,firefox,47.17853703
4987,903997,B,29.69985956,1,M,safari,42.59981275
4988,888784,B,20.55159492,1,M,safari,30.40212657
4989,887347,B,30.21465378,1,M,safari,43.28620504
4990,906877,B,40.06966508,1,M,firefox,56.42622011
4991,873339,B,24.4504811,1,M,firefox,35.60064147
4992,845330,B,39.86353249,1,F,firefox,56.15137666
4993,853890,B,27.57406896,1,M,safari,39.76542528
4994,891562,B,31.48371126,1,F,firefox,44.97828168
4995,864051,B,30.73313102,1,M,firefox,43.97750802
4996,897051,B,,0,F,safari,57.01523416
4997,892434,B,31.18825385,1,F,safari,44.58433847
4998,888429,B,21.43573936,1,M,firefox,31.58098581
4999,851876,B,20.16772222,1,M,firefox,29.8902963
5000,882470,B,18.5030921,1,F,firefox,27.67078947
5001,889184,B,17.16022377,1,F,chrome,25.88029836
5002,865978,B,,0,M,firefox,43.46135059
5003,908582,B,22.8121914,1,F,chrome,33.4162552
5004,874686,B,29.3939129,1,M,chrome,42.19188387
5005,865201,B,24.72105723,1,F,firefox,35.96140964
5006,882137,B,24.21911774,1,M,firefox,35.29215699
5007,904609,B,26.39365994,1,M,safari,38.19154659
5008,864344,B,35.27689166,1,F,safari,50.03585555
5009,838863,B,36.96858861,1,F,firefox,52.29145148
5010,837914,B,32.78379414,1,F,safari,46.71172553
5011,880188,B,22.57633088,1,M,chrome,33.1017745
5012,904612,B,,0,M,firefox,49.43631275
5013,912345,B,35.166725,1,M,chrome,49.88896667
5014,850953,B,32.05985403,1,F,chrome,45.74647204
5015,860552,B,25.47284673,1,F,safari,36.96379564
5016,871764,B,35.31644682,1,F,firefox,50.08859575
5017,874246,B,,0,F,safari,47.22818575
5018,901500,B,6.623575563,1,M,chrome,11.83143408
5019,862152,B,34.83339025,1,M,chrome,49.44452033
5020,849626,B,,0,M,firefox,23.86257329
5021,868251,B,34.97671182,1,F,safari,49.63561577
5022,911909,B,,0,M,firefox,41.45927602
5023,866713,B,38.95208761,1,M,chrome,54.93611681
5024,851564,B,29.26379092,1,M,firefox,42.01838789
5025,878267,B,23.35039305,1,M,chrome,34.1338574
5026,911234,B,28.89484752,1,F,safari,41.52646335
5027,886751,B,,0,F,safari,53.59806295
5028,864478,B,30.19684963,1,M,safari,43.26246618
5029,837007,B,29.1424863,1,F,firefox,41.8566484
5030,898743,B,35.57665137,1,F,firefox,50.43553516
5031,914123,B,31.57769525,1,M,chrome,45.10359367
5032,861670,B,29.95554446,1,M,safari,42.94072594
5033,839217,B,,0,M,safari,56.66060068
5034,866679,B,41.66335524,1,F,firefox,58.55114032
